SSTP_0000023300	XLOC_003029	=
SSTP_0000023400	XLOC_001344	=
SSTP_0000023500	XLOC_001345	=
SSTP_0000023600	XLOC_001346	=
SSTP_0000023700	XLOC_003030	=
SSTP_0000023800	XLOC_003031	=
SSTP_0000023900	XLOC_003032	=
SSTP_0000024100	XLOC_001347	=
SSTP_0000024200	XLOC_003033	=
SSTP_0000024300	XLOC_001348	=
SSTP_0000024400	XLOC_001349	=
SSTP_0000024500	XLOC_003034	=
SSTP_0000024600	XLOC_003034	=
SSTP_0000024700	XLOC_001350	=
SSTP_0000024800	XLOC_003035	=
SSTP_0000025100	XLOC_001352	=
SSTP_0000025200	XLOC_001353	=
SSTP_0000025300	XLOC_003036	=
SSTP_0000025400	XLOC_001354	c
SSTP_0000025500	XLOC_003037	=
SSTP_0000025600	XLOC_001355	=
SSTP_0000025700	XLOC_003038	=
SSTP_0000025800	XLOC_003039	=
SSTP_0000025900	XLOC_001356	=
SSTP_0000026000	XLOC_001357	=
SSTP_0000026100	XLOC_003039	=
SSTP_0000026300	XLOC_001358	=
SSTP_0000026400	XLOC_003041	=
SSTP_0000026500	XLOC_001360	=
SSTP_0000026600	XLOC_003043	=
SSTP_0000026700	XLOC_001361	=
SSTP_0000026800	XLOC_001362	=
SSTP_0000026900	XLOC_003044	=
SSTP_0000027000	XLOC_001363	=
SSTP_0000027200	XLOC_001364	c
SSTP_0000027300	XLOC_001365	c
SSTP_0000027400	XLOC_003046	=
SSTP_0000027600	XLOC_003048	=
SSTP_0000027700	XLOC_003048	=
SSTP_0000027800	XLOC_001366	=
SSTP_0000027900	XLOC_003049	=
SSTP_0000028000	XLOC_003050	=
SSTP_0000028100	XLOC_003051	=
SSTP_0000028200	XLOC_003052	=
SSTP_0000028300	XLOC_003053	=
SSTP_0000028400	XLOC_003054	=
SSTP_0000028500	XLOC_003055	=
SSTP_0000028600	XLOC_001367	=
SSTP_0000028700	XLOC_003056	=
SSTP_0000028800	XLOC_001368	=
SSTP_0000028900	XLOC_003057	=
SSTP_0000029000	XLOC_001369	=
SSTP_0000029100	XLOC_001370	=
SSTP_0000029200	XLOC_001371	=
SSTP_0000029400	XLOC_003058	=
SSTP_0000029500	XLOC_003062	=
SSTP_0000029600	XLOC_001375	=
SSTP_0000029700	XLOC_001375	=
SSTP_0000029800	XLOC_001376	=
SSTP_0000029900	XLOC_003063	=
SSTP_0000030000	XLOC_003064	=
SSTP_0000030300	XLOC_003065	=
SSTP_0000030400	XLOC_003065	=
SSTP_0000030500	XLOC_003065	=
SSTP_0000030600	XLOC_001378	=
SSTP_0000030700	XLOC_001379	=
SSTP_0000030800	XLOC_001380	=
SSTP_0000030900	XLOC_001381	=
SSTP_0000031200	XLOC_003068	=
SSTP_0000031300	XLOC_003069	=
SSTP_0000031400	XLOC_003070	=
SSTP_0000031500	XLOC_001382	=
SSTP_0000031625	XLOC_010489	=
SSTP_0000032000	XLOC_010356	=
SSTP_0000032100	XLOC_010357	=
SSTP_0000032200	XLOC_010357	=
SSTP_0000032400	XLOC_008070	=
SSTP_0000032600	XLOC_011367	c
SSTP_0000032700	XLOC_011023	=
SSTP_0000032900	XLOC_011023	=
SSTP_0000033000	XLOC_011368	=
SSTP_0000033100	XLOC_011024	=
SSTP_0000033200	XLOC_011369	=
SSTP_0000033300	XLOC_011370	=
SSTP_0000033400	XLOC_011371	=
SSTP_0000033500	XLOC_011025	=
SSTP_0000033600	XLOC_011372	=
SSTP_0000033700	XLOC_011026	=
SSTP_0000033800	XLOC_011027	=
SSTP_0000033900	XLOC_011373	=
SSTP_0000034100	XLOC_011375	=
SSTP_0000034300	XLOC_011376	=
SSTP_0000034400	XLOC_011377	=
SSTP_0000034500	XLOC_011378	=
SSTP_0000034600	XLOC_011029	=
SSTP_0000034700	XLOC_011030	=
SSTP_0000034800	XLOC_011031	=
SSTP_0000034850	XLOC_011379	=
SSTP_0000034900	XLOC_011032	=
SSTP_0000035000	XLOC_011380	=
SSTP_0000035100	XLOC_011381	=
SSTP_0000035200	XLOC_011033	=
SSTP_0000035300	XLOC_011034	=
SSTP_0000035400	XLOC_011035	=
SSTP_0000035500	XLOC_011036	=
SSTP_0000035600	XLOC_011382	=
SSTP_0000035700	XLOC_011383	=
SSTP_0000035800	XLOC_011038	=
SSTP_0000035900	XLOC_011384	=
SSTP_0000036000	XLOC_011385	=
SSTP_0000036300	XLOC_007950	=
SSTP_0000036500	XLOC_010150	=
SSTP_0000036600	XLOC_010151	=
SSTP_0000036700	XLOC_010152	=
SSTP_0000036800	XLOC_009577	=
SSTP_0000036900	XLOC_010153	=
SSTP_0000037000	XLOC_010154	=
SSTP_0000037100	XLOC_009578	=
SSTP_0000037200	XLOC_004823	=
SSTP_0000037200	XLOC_004826	=
SSTP_0000037300	XLOC_004821	=
SSTP_0000037400	XLOC_004820	=
SSTP_0000037500	XLOC_004820	=
SSTP_0000037600	XLOC_004819	=
SSTP_0000037700	XLOC_007140	=
SSTP_0000037800	XLOC_004818	=
SSTP_0000037900	XLOC_004817	=
SSTP_0000038000	XLOC_004816	=
SSTP_0000038100	XLOC_007139	=
SSTP_0000038200	XLOC_007138	=
SSTP_0000038300	XLOC_004815	=
SSTP_0000038400	XLOC_004815	=
SSTP_0000038600	XLOC_004814	=
SSTP_0000038700	XLOC_007136	=
SSTP_0000038800	XLOC_004813	=
SSTP_0000038900	XLOC_007135	=
SSTP_0000039000	XLOC_004812	=
SSTP_0000039100	XLOC_004811	=
SSTP_0000039200	XLOC_007134	=
SSTP_0000039300	XLOC_007133	=
SSTP_0000039400	XLOC_007132	=
SSTP_0000039500	XLOC_007131	c
SSTP_0000039600	XLOC_007130	=
SSTP_0000039700	XLOC_004810	=
SSTP_0000039800	XLOC_007129	=
SSTP_0000039900	XLOC_004809	=
SSTP_0000040000	XLOC_004808	=
SSTP_0000040100	XLOC_007128	=
SSTP_0000040200	XLOC_007127	=
SSTP_0000040400	XLOC_004807	=
SSTP_0000040500	XLOC_007125	=
SSTP_0000040600	XLOC_007124	=
SSTP_0000040700	XLOC_004806	=
SSTP_0000040800	XLOC_007122	=
SSTP_0000040900	XLOC_004805	=
SSTP_0000041000	XLOC_004805	c
SSTP_0000041100	XLOC_004804	=
SSTP_0000041200	XLOC_004803	=
SSTP_0000041300	XLOC_004802	=
SSTP_0000041400	XLOC_004801	=
SSTP_0000041500	XLOC_007121	=
SSTP_0000041600	XLOC_007120	=
SSTP_0000041800	XLOC_007119	=
SSTP_0000041900	XLOC_007118	=
SSTP_0000042000	XLOC_004799	=
SSTP_0000042100	XLOC_004798	c
SSTP_0000042200	XLOC_007117	=
SSTP_0000042300	XLOC_007117	=
SSTP_0000042400	XLOC_007116	=
SSTP_0000042500	XLOC_007115	=
SSTP_0000042600	XLOC_004797	=
SSTP_0000042700	XLOC_004797	=
SSTP_0000042800	XLOC_007114	=
SSTP_0000042900	XLOC_004796	=
SSTP_0000043000	XLOC_007113	=
SSTP_0000043100	XLOC_007112	=
SSTP_0000043200	XLOC_004795	=
SSTP_0000043300	XLOC_007111	=
SSTP_0000043400	XLOC_004794	=
SSTP_0000043500	XLOC_007110	=
SSTP_0000043600	XLOC_004793	=
SSTP_0000043700	XLOC_004792	=
SSTP_0000043800	XLOC_004791	=
SSTP_0000043900	XLOC_004791	=
SSTP_0000044000	XLOC_007109	=
SSTP_0000044100	XLOC_004790	=
SSTP_0000044200	XLOC_004789	=
SSTP_0000044400	XLOC_004787	=
SSTP_0000044500	XLOC_007108	=
SSTP_0000044600	XLOC_004786	=
SSTP_0000044700	XLOC_004785	=
SSTP_0000044800	XLOC_007107	=
SSTP_0000044900	XLOC_007106	=
SSTP_0000045000	XLOC_007106	=
SSTP_0000045100	XLOC_007106	=
SSTP_0000045200	XLOC_004784	=
SSTP_0000045400	XLOC_004783	=
SSTP_0000045500	XLOC_007104	=
SSTP_0000045600	XLOC_007103	=
SSTP_0000045700	XLOC_007102	=
SSTP_0000045800	XLOC_004782	=
SSTP_0000046000	XLOC_007101	=
SSTP_0000046200	XLOC_007100	=
SSTP_0000046300	XLOC_004780	=
SSTP_0000046400	XLOC_007099	=
SSTP_0000046500	XLOC_004779	=
SSTP_0000046700	XLOC_004729	=
SSTP_0000046800	XLOC_007045	=
SSTP_0000046900	XLOC_007045	=
SSTP_0000047000	XLOC_004730	=
SSTP_0000047100	XLOC_004730	=
SSTP_0000047200	XLOC_004731	=
SSTP_0000047300	XLOC_004732	=
SSTP_0000047400	XLOC_004733	=
SSTP_0000047500	XLOC_007046	=
SSTP_0000047700	XLOC_004734	=
SSTP_0000047800	XLOC_004734	=
SSTP_0000047900	XLOC_007047	=
SSTP_0000048000	XLOC_004735	=
SSTP_0000048100	XLOC_007048	=
SSTP_0000048300	XLOC_007049	=
SSTP_0000048400	XLOC_007050	=
SSTP_0000048500	XLOC_007051	=
SSTP_0000048600	XLOC_004737	=
SSTP_0000048700	XLOC_004737	=
SSTP_0000048800	XLOC_004738	=
SSTP_0000048900	XLOC_004739	=
SSTP_0000049000	XLOC_004740	=
SSTP_0000049100	XLOC_007053	=
SSTP_0000049200	XLOC_004741	=
SSTP_0000049300	XLOC_004742	=
SSTP_0000049400	XLOC_004742	=
SSTP_0000049500	XLOC_004743	=
SSTP_0000049600	XLOC_004744	=
SSTP_0000049800	XLOC_007056	=
SSTP_0000049900	XLOC_004745	=
SSTP_0000050200	XLOC_004746	=
SSTP_0000050300	XLOC_007058	=
SSTP_0000050600	XLOC_004749	=
SSTP_0000050700	XLOC_004749	=
SSTP_0000050800	XLOC_004750	=
SSTP_0000050900	XLOC_007059	=
SSTP_0000051100	XLOC_004751	=
SSTP_0000051200	XLOC_007060	=
SSTP_0000051300	XLOC_004752	=
SSTP_0000051400	XLOC_007061	=
SSTP_0000051600	XLOC_007062	=
SSTP_0000051700	XLOC_004754	=
SSTP_0000051800	XLOC_004755	=
SSTP_0000051900	XLOC_007063	=
SSTP_0000052100	XLOC_004756	=
SSTP_0000052200	XLOC_007064	=
SSTP_0000052300	XLOC_007065	=
SSTP_0000052400	XLOC_007066	=
SSTP_0000052500	XLOC_007066	=
SSTP_0000052600	XLOC_004757	=
SSTP_0000052700	XLOC_007067	=
SSTP_0000052800	XLOC_004758	=
SSTP_0000053000	XLOC_007068	=
SSTP_0000053100	XLOC_007069	=
SSTP_0000053200	XLOC_007070	=
SSTP_0000053300	XLOC_004759	=
SSTP_0000053400	XLOC_007071	=
SSTP_0000053500	XLOC_004760	=
SSTP_0000053600	XLOC_004760	=
SSTP_0000053700	XLOC_007072	=
SSTP_0000053800	XLOC_004761	=
SSTP_0000053900	XLOC_004762	=
SSTP_0000054000	XLOC_007073	=
SSTP_0000054100	XLOC_007073	=
SSTP_0000054200	XLOC_004763	=
SSTP_0000054300	XLOC_007074	=
SSTP_0000054500	XLOC_004764	=
SSTP_0000054600	XLOC_007076	=
SSTP_0000054700	XLOC_007077	=
SSTP_0000054800	XLOC_004765	=
SSTP_0000054900	XLOC_004765	c
SSTP_0000055000	XLOC_004765	=
SSTP_0000055100	XLOC_007078	=
SSTP_0000055200	XLOC_007078	=
SSTP_0000055300	XLOC_007079	=
SSTP_0000055400	XLOC_007079	=
SSTP_0000055500	XLOC_007080	=
SSTP_0000055800	XLOC_004767	=
SSTP_0000055900	XLOC_007081	=
SSTP_0000056000	XLOC_004768	=
SSTP_0000056100	XLOC_007082	=
SSTP_0000056200	XLOC_007083	=
SSTP_0000056300	XLOC_004769	=
SSTP_0000056400	XLOC_007084	=
SSTP_0000056500	XLOC_004770	=
SSTP_0000056600	XLOC_007085	=
SSTP_0000056700	XLOC_007086	=
SSTP_0000056800	XLOC_007087	=
SSTP_0000057100	XLOC_004771	=
SSTP_0000057200	XLOC_007088	=
SSTP_0000057300	XLOC_007089	=
SSTP_0000057400	XLOC_007090	=
SSTP_0000057500	XLOC_007091	=
SSTP_0000057600	XLOC_007091	=
SSTP_0000057700	XLOC_004772	=
SSTP_0000057800	XLOC_004773	=
SSTP_0000057900	XLOC_007092	c
SSTP_0000058000	XLOC_007092	=
SSTP_0000058200	XLOC_004774	=
SSTP_0000058300	XLOC_007093	=
SSTP_0000058400	XLOC_007094	=
SSTP_0000058500	XLOC_007095	=
SSTP_0000058600	XLOC_004775	=
SSTP_0000058700	XLOC_007096	=
SSTP_0000058800	XLOC_004776	=
SSTP_0000058900	XLOC_007097	=
SSTP_0000059000	XLOC_004777	=
SSTP_0000059100	XLOC_007098	=
SSTP_0000059200	XLOC_004778	=
SSTP_0000059300	XLOC_004778	=
SSTP_0000059500	XLOC_010206	=
SSTP_0000059600	XLOC_009618	=
SSTP_0000059700	XLOC_010205	=
SSTP_0000059900	XLOC_010204	=
SSTP_0000060000	XLOC_010203	=
SSTP_0000060100	XLOC_010202	=
SSTP_0000060200	XLOC_010201	=
SSTP_0000060300	XLOC_009616	=
SSTP_0000060400	XLOC_010200	=
SSTP_0000060500	XLOC_009615	=
SSTP_0000060600	XLOC_009614	=
SSTP_0000060700	XLOC_010199	=
SSTP_0000060800	XLOC_010198	=
SSTP_0000061100	XLOC_010195	=
SSTP_0000061300	XLOC_009613	=
SSTP_0000061400	XLOC_009612	=
SSTP_0000061500	XLOC_010193	=
SSTP_0000061600	XLOC_009611	=
SSTP_0000061700	XLOC_009610	=
SSTP_0000061800	XLOC_009609	=
SSTP_0000061900	XLOC_009609	=
SSTP_0000062000	XLOC_009609	=
SSTP_0000062100	XLOC_009608	=
SSTP_0000062200	XLOC_009607	=
SSTP_0000062300	XLOC_010192	=
SSTP_0000062400	XLOC_009606	=
SSTP_0000062500	XLOC_010191	=
SSTP_0000062700	XLOC_009604	=
SSTP_0000062800	XLOC_010189	=
SSTP_0000062900	XLOC_009603	=
SSTP_0000063000	XLOC_009602	=
SSTP_0000063100	XLOC_009602	=
SSTP_0000063200	XLOC_009601	=
SSTP_0000063500	XLOC_010017	=
SSTP_0000063600	XLOC_010017	=
SSTP_0000064100	XLOC_008521	=
SSTP_0000064200	XLOC_008522	=
SSTP_0000064300	XLOC_009168	=
SSTP_0000064400	XLOC_009169	=
SSTP_0000064600	XLOC_009170	=
SSTP_0000065100	XLOC_008539	=
SSTP_0000065200	XLOC_009189	=
SSTP_0000065900	XLOC_009193	=
SSTP_0000066400	XLOC_008544	=
SSTP_0000066500	XLOC_008545	=
SSTP_0000066550	XLOC_009195	=
SSTP_0000066600	XLOC_008546	=
SSTP_0000066800	XLOC_008548	=
SSTP_0000066850	XLOC_008549	=
SSTP_0000066900	XLOC_009196	=
SSTP_0000066950	XLOC_009197	=
SSTP_0000067000	XLOC_008550	=
SSTP_0000067300	XLOC_008579	=
SSTP_0000068300	XLOC_004822	=
SSTP_0000068700	XLOC_003153	=
SSTP_0000068800	XLOC_003152	=
SSTP_0000068900	XLOC_001478	=
SSTP_0000069000	XLOC_001477	=
SSTP_0000069100	XLOC_001477	=
SSTP_0000069200	XLOC_001477	=
SSTP_0000069300	XLOC_001476	=
SSTP_0000069500	XLOC_003150	=
SSTP_0000069600	XLOC_003149	=
SSTP_0000069700	XLOC_003148	=
SSTP_0000069800	XLOC_003147	=
SSTP_0000069900	XLOC_001475	=
SSTP_0000070000	XLOC_003146	=
SSTP_0000070100	XLOC_001474	=
SSTP_0000070200	XLOC_003145	=
SSTP_0000070300	XLOC_001473	=
SSTP_0000070400	XLOC_001472	=
SSTP_0000070500	XLOC_003144	=
SSTP_0000070600	XLOC_001471	=
SSTP_0000070700	XLOC_003143	=
SSTP_0000070800	XLOC_001470	=
SSTP_0000071100	XLOC_001469	=
SSTP_0000071200	XLOC_001468	=
SSTP_0000071300	XLOC_001467	=
SSTP_0000071400	XLOC_003142	=
SSTP_0000071500	XLOC_003141	=
SSTP_0000071600	XLOC_003140	=
SSTP_0000071700	XLOC_001466	=
SSTP_0000071800	XLOC_001465	=
SSTP_0000071900	XLOC_001464	=
SSTP_0000072000	XLOC_001493	=
SSTP_0000072100	XLOC_003174	=
SSTP_0000072200	XLOC_003173	=
SSTP_0000072300	XLOC_003172	=
SSTP_0000072400	XLOC_001492	=
SSTP_0000072500	XLOC_003171	=
SSTP_0000072600	XLOC_001491	=
SSTP_0000072700	XLOC_003170	=
SSTP_0000072800	XLOC_003170	=
SSTP_0000072900	XLOC_003169	=
SSTP_0000073000	XLOC_001490	=
SSTP_0000073100	XLOC_003168	=
SSTP_0000073200	XLOC_003167	=
SSTP_0000073300	XLOC_001489	c
SSTP_0000073400	XLOC_001489	=
SSTP_0000073500	XLOC_003166	=
SSTP_0000073600	XLOC_003166	=
SSTP_0000073800	XLOC_003165	=
SSTP_0000073900	XLOC_001487	=
SSTP_0000074000	XLOC_001486	=
SSTP_0000074100	XLOC_001486	=
SSTP_0000074200	XLOC_001485	=
SSTP_0000074300	XLOC_003164	=
SSTP_0000074464	XLOC_009139	=
SSTP_0000074488	XLOC_009139	=
SSTP_0000074500	XLOC_009140	=
SSTP_0000074550	XLOC_009140	=
SSTP_0000074700	XLOC_008694	=
SSTP_0000074800	XLOC_004029	=
SSTP_0000074900	XLOC_004030	=
SSTP_0000075000	XLOC_006346	=
SSTP_0000075300	XLOC_006347	=
SSTP_0000075400	XLOC_006348	=
SSTP_0000075500	XLOC_004033	=
SSTP_0000075600	XLOC_004034	=
SSTP_0000075700	XLOC_004035	=
SSTP_0000075800	XLOC_006349	=
SSTP_0000076200	XLOC_004037	=
SSTP_0000076300	XLOC_004038	=
SSTP_0000076400	XLOC_006351	=
SSTP_0000076500	XLOC_004039	=
SSTP_0000076600	XLOC_004040	=
SSTP_0000076700	XLOC_006352	=
SSTP_0000076800	XLOC_004041	=
SSTP_0000076900	XLOC_004041	=
SSTP_0000077100	XLOC_004041	=
SSTP_0000077200	XLOC_004041	=
SSTP_0000077300	XLOC_004041	=
SSTP_0000077500	XLOC_004041	=
SSTP_0000077600	XLOC_006354	=
SSTP_0000077700	XLOC_004041	=
SSTP_0000077800	XLOC_006355	=
SSTP_0000078100	XLOC_006357	=
SSTP_0000078200	XLOC_006358	=
SSTP_0000078300	XLOC_006359	=
SSTP_0000078400	XLOC_004041	=
SSTP_0000078500	XLOC_004041	=
SSTP_0000078600	XLOC_006360	=
SSTP_0000078800	XLOC_004041	=
SSTP_0000078900	XLOC_004041	=
SSTP_0000079000	XLOC_004041	=
SSTP_0000079100	XLOC_004041	=
SSTP_0000079200	XLOC_006361	=
SSTP_0000079300	XLOC_004041	=
SSTP_0000079400	XLOC_004041	=
SSTP_0000079500	XLOC_006362	=
SSTP_0000079700	XLOC_006363	=
SSTP_0000079800	XLOC_004041	=
SSTP_0000079900	XLOC_004041	=
SSTP_0000080000	XLOC_004041	=
SSTP_0000080100	XLOC_004041	=
SSTP_0000080200	XLOC_006364	=
SSTP_0000080300	XLOC_004041	=
SSTP_0000080400	XLOC_006365	=
SSTP_0000080500	XLOC_004041	=
SSTP_0000080600	XLOC_006366	=
SSTP_0000080700	XLOC_004041	=
SSTP_0000080800	XLOC_004042	=
SSTP_0000080900	XLOC_006367	=
SSTP_0000081000	XLOC_004043	=
SSTP_0000081200	XLOC_004044	=
SSTP_0000081300	XLOC_006368	=
SSTP_0000081400	XLOC_004045	=
SSTP_0000081500	XLOC_004046	=
SSTP_0000081600	XLOC_006369	=
SSTP_0000081700	XLOC_006369	=
SSTP_0000081900	XLOC_004047	=
SSTP_0000082000	XLOC_006371	=
SSTP_0000082100	XLOC_006372	=
SSTP_0000082200	XLOC_004048	=
SSTP_0000082400	XLOC_004048	=
SSTP_0000082500	XLOC_006373	=
SSTP_0000082700	XLOC_004049	=
SSTP_0000082800	XLOC_006375	=
SSTP_0000082900	XLOC_006376	=
SSTP_0000083000	XLOC_004050	=
SSTP_0000083100	XLOC_006377	=
SSTP_0000083200	XLOC_006378	=
SSTP_0000083300	XLOC_004051	=
SSTP_0000083400	XLOC_006379	=
SSTP_0000083500	XLOC_006380	=
SSTP_0000083800	XLOC_006381	=
SSTP_0000084000	XLOC_006384	=
SSTP_0000084100	XLOC_004052	=
SSTP_0000084200	XLOC_004052	=
SSTP_0000084300	XLOC_006385	c
SSTP_0000084400	XLOC_006386	=
SSTP_0000084600	XLOC_006387	=
SSTP_0000084700	XLOC_004053	=
SSTP_0000084900	XLOC_006388	=
SSTP_0000085000	XLOC_006389	=
SSTP_0000085100	XLOC_004054	=
SSTP_0000085200	XLOC_006390	c
SSTP_0000085300	XLOC_004055	=
SSTP_0000085400	XLOC_006391	=
SSTP_0000085600	XLOC_006392	=
SSTP_0000085700	XLOC_006393	=
SSTP_0000085800	XLOC_006394	=
SSTP_0000085900	XLOC_004057	=
SSTP_0000086000	XLOC_004058	=
SSTP_0000086100	XLOC_006395	=
SSTP_0000086200	XLOC_006396	=
SSTP_0000086300	XLOC_006397	=
SSTP_0000086400	XLOC_006397	=
SSTP_0000086500	XLOC_004059	=
SSTP_0000086600	XLOC_004060	=
SSTP_0000086700	XLOC_004061	=
SSTP_0000086800	XLOC_006398	=
SSTP_0000086900	XLOC_004062	=
SSTP_0000087000	XLOC_006399	=
SSTP_0000087100	XLOC_006400	=
SSTP_0000087200	XLOC_006400	=
SSTP_0000087300	XLOC_006400	=
SSTP_0000087400	XLOC_004063	=
SSTP_0000087500	XLOC_006401	=
SSTP_0000087600	XLOC_004064	=
